IDVol,DateVol,VilleDepart,VilleArrivee,DistanceVol,DureeVol,Statut,IDAppareil
VOL01124,20230308,New York,Los Angeles,5402.48,7.2,Terminé,A068
VOL01125,20240521,New York,Sydney,785.21,2.94,Annulé,A117
VOL01126,20240704,Singapour,Dubaï,3627.21,6.47,Terminé,A053
VOL01127,20230404,Dubaï,Moscou,2286.53,2.93,Terminé,A031
VOL01128,20240418,Hong Kong,Londres,5970.86,8.45,En cours,A008
VOL01129,20231117,Paris,New York,3619.74,5.93,Annulé,A122
VOL01130,20240708,Paris,Moscou,1537.4,3.13,Terminé,A045
VOL01131,20240318,Singapour,Londres,6740.61,8.44,Terminé,A004
VOL01132,20240422,Tokyo,Toronto,6395.8,9.96,Terminé,A029
VOL01133,20220705,Moscou,Berlin,998.88,2.53,Terminé,A023
VOL01134,20230924,Moscou,Berlin,998.88,1.47,Terminé,A061
VOL01135,20240515,Tokyo,Dubaï,4960.83,6.76,Terminé,A117
VOL01136,20230924,Los Angeles,New York,5402.48,7.75,En cours,A149
VOL01137,20230529,Los Angeles,Berlin,8052.31,10.41,Terminé,A143
VOL01138,20240128,Hong Kong,Berlin,5426.18,7.17,Annulé,A070
VOL01139,20221031,Rome,Sydney,3495.8,5.85,En cours,A070
VOL01140,20240820,Beijing,Sydney,6474.53,9.44,Terminé,A006
VOL01141,20220509,Berlin,Los Angeles,8052.31,11.27,Terminé,A145
VOL01142,20220627,Hong Kong,Dubaï,3682.27,4.95,En cours,A123
VOL01143,20220615,Toronto,Paris,3719.59,5.83,Terminé,A017
VOL01144,20220701,New York,Paris,3619.74,6.02,Terminé,A040
VOL01145,20240525,Los Angeles,Moscou,9047.39,11.56,En cours,A056
VOL01146,20220708,Singapour,Los Angeles,9934.68,14.29,Terminé,A017
VOL01147,20240125,Los Angeles,Dubaï,9281.76,13.31,Terminé,A102
VOL01148,20220915,Tokyo,Madrid,6708.32,10.15,Terminé,A097
VOL01149,20220424,New York,Toronto,352.45,1.9,Terminé,A008
VOL01150,20231029,Madrid,Beijing,5734.81,7.72,Terminé,A010
VOL01151,20220830,Madrid,Beijing,5734.81,8.86,Terminé,A128
VOL01152,20240412,Rome,Paris,697.56,0.92,Terminé,A111
VOL01153,20231217,Berlin,Singapour,6157.01,9.64,Annulé,A120
VOL01154,20240507,Singapour,Tokyo,3336.77,5.53,Terminé,A106
VOL01155,20220407,Madrid,Londres,793.57,2.22,En cours,A045
VOL01156,20230804,Toronto,Los Angeles,5631.68,8.4,En cours,A004
VOL01157,20230923,Singapour,Rome,6219.28,9.54,En cours,A148
VOL01158,20231213,Rome,Los Angeles,7648.57,9.56,Terminé,A012
VOL01159,20220723,Dubaï,Hong Kong,3682.27,5.46,En cours,A017
VOL01160,20241027,Madrid,Moscou,2144.38,4.03,Terminé,A072
VOL01161,20230303,Moscou,Rome,1478.07,3.15,Terminé,A073
VOL01162,20221104,Hong Kong,Dubaï,3682.27,6.31,Terminé,A123
VOL01163,20240905,Dubaï,Rome,2676.65,3.99,Annulé,A052
VOL01164,20230327,Tokyo,Dubaï,4960.83,7.89,Terminé,A069
VOL01165,20220801,New York,Paris,3619.74,5.34,Terminé,A007
VOL01166,20231210,Tokyo,Moscou,4665.82,6.08,Terminé,A070
VOL01167,20240114,Toronto,Tokyo,6395.8,9.03,Terminé,A049
VOL01168,20220815,Toronto,Rome,4399.74,6.49,Terminé,A061
VOL01169,20230716,Paris,Tokyo,6038.73,8.58,Terminé,A115
VOL01170,20230331,Singapour,Moscou,5232.45,6.63,En cours,A001
VOL01171,20240519,Tokyo,Rome,6143.72,9.12,Terminé,A012
VOL01172,20220214,New York,Hong Kong,8049.43,10.16,Terminé,A145
VOL01173,20230623,Madrid,Singapour,7074.64,10.68,Terminé,A112
VOL01174,20220220,Hong Kong,Sydney,7690.93,10.68,Terminé,A144
VOL01175,20221227,Beijing,Hong Kong,1237.81,2.18,Terminé,A126
VOL01176,20230705,Rome,Los Angeles,7648.57,10.34,Annulé,A060
VOL01177,20230916,Dubaï,Rome,2676.65,4.02,Annulé,A013
VOL01178,20231118,Beijing,Dubaï,3634.71,6.3,Terminé,A074
VOL01179,20231211,Moscou,Singapour,5232.45,8.16,Terminé,A094
VOL01180,20220104,Rome,Madrid,855.37,3.05,En cours,A023
VOL01181,20221229,Tokyo,Hong Kong,1840.61,2.75,En cours,A095
VOL01182,20221012,Beijing,Toronto,6552.51,9.57,Terminé,A117
VOL01183,20240322,Madrid,Paris,671.16,2.75,Terminé,A121
VOL01184,20220514,Dubaï,Singapour,3627.21,6.37,Terminé,A140
VOL01185,20221009,Los Angeles,Sydney,5824.63,7.67,Terminé,A042
VOL01186,20220223,Beijing,Berlin,4570.23,6.37,Terminé,A096
VOL01187,20220628,Paris,Beijing,5093.95,6.49,Terminé,A096
VOL01188,20241213,Singapour,Toronto,9306.67,12.88,Terminé,A142
VOL01189,20230308,Moscou,Madrid,2144.38,2.74,Terminé,A139
VOL01190,20240201,Hong Kong,Los Angeles,11327.82,15.02,Terminé,A038
VOL01191,20240430,Singapour,Sydney,9010.03,11.31,Terminé,A083
VOL01192,20240709,Toronto,Sydney,954.64,2.79,Terminé,A089
VOL01193,20231121,Hong Kong,Paris,5964.82,9.33,Terminé,A105
VOL01194,20221110,Tokyo,Londres,5950.38,9.12,En cours,A045
VOL01195,20240119,Rome,Beijing,5048.51,6.8,Terminé,A149
VOL01196,20230922,Hong Kong,Moscou,4427.56,6.48,Terminé,A103
VOL01197,20231018,Rome,Los Angeles,7648.57,11.48,Terminé,A096
VOL01198,20220614,New York,Dubaï,6829.02,10.2,Annulé,A120
VOL01199,20220409,Hong Kong,Paris,5964.82,9.1,Terminé,A089
VOL01200,20221106,Madrid,Hong Kong,6542.88,9.22,En cours,A075
VOL01201,20221110,Rome,Dubaï,2676.65,3.82,En cours,A038
VOL01202,20220403,Paris,Los Angeles,7516.55,9.54,En cours,A127
VOL01203,20220608,New York,Londres,3452.99,5.52,Terminé,A139
VOL01204,20230703,Berlin,Tokyo,5559.08,7.83,Annulé,A105
VOL01205,20240617,Moscou,Berlin,998.88,1.44,Terminé,A093
VOL01206,20240509,Los Angeles,Singapour,9934.68,13.31,Annulé,A111
VOL01207,20240912,Paris,New York,3619.74,4.77,Annulé,A023
VOL01208,20240615,Toronto,Los Angeles,5631.68,8.99,Annulé,A065
VOL01209,20240419,Singapour,Madrid,7074.64,10.68,Annulé,A036
VOL01210,20230705,Moscou,Paris,1537.4,2.68,Terminé,A086
VOL01211,20230309,Sydney,Dubaï,6060.5,9.36,En cours,A092
VOL01212,20241106,Dubaï,Singapour,3627.21,5.92,Terminé,A120
VOL01213,20220813,Toronto,Tokyo,6395.8,9.56,Terminé,A116
VOL01214,20231129,Beijing,Moscou,3598.04,4.62,Terminé,A139
VOL01215,20240521,Toronto,Beijing,6552.51,9.8,Terminé,A043
VOL01216,20220807,Beijing,Madrid,5734.81,7.28,Terminé,A011
VOL01217,20230726,Londres,Tokyo,5950.38,8.66,Terminé,A088
VOL01218,20240914,Moscou,Beijing,3598.04,5.36,Terminé,A130
VOL01219,20241206,Singapour,New York,9522.43,12.11,Terminé,A038
VOL01220,20230915,Los Angeles,Singapour,9934.68,12.53,Annulé,A088
VOL01221,20220326,Sydney,Dubaï,6060.5,7.68,Terminé,A139
VOL01222,20230319,Sydney,Dubaï,6060.5,9.28,Annulé,A041
VOL01223,20240311,Toronto,Berlin,4022.74,5.83,Terminé,A147
VOL01224,20220414,Toronto,Sydney,954.64,2.43,Terminé,A036
VOL01225,20220107,Beijing,Singapour,2793.35,4.31,Terminé,A053
VOL01226,20230214,New York,Los Angeles,5402.48,8.48,Terminé,A102
VOL01227,20230901,Madrid,Toronto,3747.34,6.26,Terminé,A021
VOL01228,20230228,Moscou,Paris,1537.4,3.17,Terminé,A108
VOL01229,20220930,Toronto,Berlin,4022.74,5.94,En cours,A029
VOL01230,20230530,Londres,Madrid,793.57,1.92,Terminé,A129
VOL01231,20230807,Rome,New York,4281.0,6.21,Terminé,A140
VOL01232,20231025,Los Angeles,Rome,7648.57,10.8,Annulé,A011
VOL01233,20220825,Moscou,Hong Kong,4427.56,5.74,En cours,A134
VOL01234,20220107,Moscou,Londres,1553.78,3.24,Terminé,A027
VOL01235,20241006,Moscou,Los Angeles,9047.39,12.66,En cours,A148
VOL01236,20240522,Madrid,Rome,855.37,1.12,En cours,A002
VOL01237,20221217,Tokyo,Singapour,3336.77,5.21,Annulé,A066
VOL01238,20220913,Singapour,Berlin,6157.01,8.87,Terminé,A141
VOL01239,20240209,Singapour,Londres,6740.61,8.64,Terminé,A043
VOL01240,20241217,Sydney,Beijing,6474.53,8.12,En cours,A059
VOL01241,20230408,Hong Kong,Berlin,5426.18,8.21,Terminé,A086
VOL01242,20241012,Beijing,Tokyo,1326.77,2.84,Terminé,A126
VOL01243,20231218,Paris,New York,3619.74,6.21,Terminé,A030
VOL01244,20220519,Paris,Los Angeles,7516.55,11.2,Terminé,A084
VOL01245,20240315,Moscou,Dubaï,2286.53,3.11,Terminé,A096
VOL01246,20220319,Hong Kong,Paris,5964.82,8.47,Terminé,A141
VOL01247,20240603,Tokyo,Dubaï,4960.83,6.91,Terminé,A102
VOL01248,20220130,Sydney,Londres,2672.74,4.3,En cours,A134
VOL01249,20240721,Singapour,Hong Kong,1599.0,3.24,Terminé,A101
VOL01250,20220531,Rome,New York,4281.0,5.72,Terminé,A057
VOL01251,20230925,Singapour,Rome,6219.28,8.05,Terminé,A148
VOL01252,20240520,Rome,Sydney,3495.8,4.46,Terminé,A090
VOL01253,20240330,Singapour,Paris,6661.5,8.58,Terminé,A105
VOL01254,20240426,Tokyo,Dubaï,4960.83,7.37,Terminé,A028
VOL01255,20230807,New York,Rome,4281.0,6.38,Terminé,A058
VOL01256,20220815,Dubaï,Hong Kong,3682.27,5.91,Terminé,A117
VOL01257,20240331,Rome,Sydney,3495.8,5.09,Terminé,A040
VOL01258,20220203,Los Angeles,Tokyo,10622.14,14.45,Terminé,A049
VOL01259,20231019,Londres,Paris,208.87,1.34,Terminé,A001
VOL01260,20221209,Los Angeles,Rome,7648.57,9.85,En cours,A130
VOL01261,20240722,Berlin,Hong Kong,5426.18,7.72,Terminé,A028
VOL01262,20240103,Paris,Rome,697.56,2.08,Terminé,A127
VOL01263,20220621,Sydney,Toronto,954.64,1.78,Terminé,A037
VOL01264,20240604,Londres,Singapour,6740.61,10.37,En cours,A019
VOL01265,20220727,Sydney,New York,785.21,2.02,Terminé,A079
VOL01266,20230505,Moscou,Berlin,998.88,2.56,Terminé,A062
VOL01267,20240602,Madrid,Dubaï,3514.42,4.68,En cours,A104
VOL01268,20240322,Madrid,Los Angeles,6905.71,9.11,Terminé,A078
VOL01269,20241130,Singapour,Tokyo,3336.77,5.81,Terminé,A054
VOL01270,20220602,Londres,Dubaï,3398.47,5.37,Terminé,A139
VOL01271,20240312,New York,Singapour,9522.43,12.01,Terminé,A025
VOL01272,20230919,Rome,New York,4281.0,6.04,En cours,A049
VOL01273,20231118,Rome,Singapour,6219.28,9.73,Annulé,A007
VOL01274,20230321,Dubaï,Sydney,6060.5,8.86,En cours,A005
VOL01275,20231105,Beijing,Moscou,3598.04,4.9,Terminé,A008
VOL01276,20221202,Rome,Tokyo,6143.72,7.82,En cours,A076
VOL01277,20220528,New York,Londres,3452.99,4.69,Terminé,A031
VOL01278,20241102,Singapour,Toronto,9306.67,12.58,Terminé,A054
VOL01279,20220813,Rome,Paris,697.56,2.26,Terminé,A048
VOL01280,20241213,Rome,Hong Kong,5751.7,8.12,Terminé,A019
VOL01281,20241101,Los Angeles,Madrid,6905.71,10.02,Terminé,A018
VOL01282,20230124,New York,Toronto,352.45,2.14,En cours,A065
VOL01283,20231208,Rome,Singapour,6219.28,8.91,En cours,A116
VOL01284,20231212,Toronto,Sydney,954.64,1.86,Annulé,A031
VOL01285,20221021,Moscou,New York,4659.09,6.42,Terminé,A109
VOL01286,20230420,Paris,Berlin,538.64,1.33,Terminé,A092
VOL01287,20220721,New York,Berlin,3968.08,5.17,Terminé,A104
VOL01288,20221018,Madrid,Hong Kong,6542.88,9.93,Terminé,A003
VOL01289,20230531,Madrid,Paris,671.16,2.66,Terminé,A077
VOL01290,20230131,Paris,Moscou,1537.4,2.91,Annulé,A088
VOL01291,20221213,Sydney,Singapour,9010.03,13.1,Terminé,A100
VOL01292,20221101,Sydney,Beijing,6474.53,9.37,Terminé,A096
VOL01293,20220526,Paris,Singapour,6661.5,9.71,Terminé,A054
VOL01294,20221220,Singapour,New York,9522.43,12.84,En cours,A078
VOL01295,20240929,New York,Los Angeles,5402.48,7.18,Terminé,A110
VOL01296,20240730,Dubaï,Rome,2676.65,4.31,Terminé,A123
VOL01297,20240629,Beijing,Hong Kong,1237.81,3.08,Annulé,A011
VOL01298,20231015,Beijing,Paris,5093.95,8.0,Terminé,A126
VOL01299,20231001,Moscou,New York,4659.09,7.44,Terminé,A009
VOL01300,20221028,Berlin,Sydney,3198.94,4.75,Terminé,A128
VOL01301,20240610,Hong Kong,Dubaï,3682.27,5.4,En cours,A082
VOL01302,20220511,Sydney,Moscou,3940.11,6.58,Terminé,A090
VOL01303,20240809,Sydney,Toronto,954.64,1.21,En cours,A008
VOL01304,20240615,Londres,Berlin,583.63,0.75,Terminé,A066
VOL01305,20230904,Moscou,Paris,1537.4,2.64,Terminé,A122
VOL01306,20230708,Moscou,Beijing,3598.04,5.61,Terminé,A099
VOL01307,20220417,Rome,Dubaï,2676.65,3.63,En cours,A138
VOL01308,20231213,Los Angeles,Berlin,8052.31,10.95,Terminé,A026
VOL01309,20241027,Los Angeles,Moscou,9047.39,12.57,Terminé,A109
VOL01310,20220523,Singapour,Hong Kong,1599.0,3.82,Terminé,A090
VOL01311,20230919,Paris,Londres,208.87,0.98,Terminé,A126
VOL01312,20240725,Singapour,Los Angeles,9934.68,14.37,Terminé,A007
VOL01313,20240705,Londres,Paris,208.87,0.66,Terminé,A098
VOL01314,20220310,Singapour,Londres,6740.61,8.99,Terminé,A010
VOL01315,20220418,Rome,Berlin,732.34,1.35,Terminé,A125
VOL01316,20240117,Los Angeles,Berlin,8052.31,10.59,Terminé,A023
VOL01317,20230802,Sydney,New York,785.21,1.33,Terminé,A122
VOL01318,20220529,Dubaï,Los Angeles,9281.76,13.3,Annulé,A065
VOL01319,20220625,Beijing,Dubaï,3634.71,5.04,Terminé,A140
VOL01320,20241026,Beijing,Rome,5048.51,6.7,Terminé,A024
VOL01321,20240218,Rome,Moscou,1478.07,2.2,Terminé,A022
VOL01322,20240727,Toronto,New York,352.45,0.96,Terminé,A063
VOL01323,20220317,Moscou,Berlin,998.88,1.45,Annulé,A025
VOL01324,20240701,Los Angeles,Tokyo,10622.14,14.94,Terminé,A117
VOL01325,20230112,Toronto,Tokyo,6395.8,8.27,Terminé,A098
VOL01326,20231012,Rome,Berlin,732.34,2.23,Terminé,A087
VOL01327,20240823,New York,Berlin,3968.08,6.73,Terminé,A062
VOL01328,20241014,New York,Paris,3619.74,5.2,Terminé,A121
VOL01329,20221027,Dubaï,Beijing,3634.71,4.96,Terminé,A009
VOL01330,20220428,Moscou,Sydney,3940.11,5.84,Terminé,A083
VOL01331,20240702,Londres,Sydney,2672.74,4.08,En cours,A080
VOL01332,20220722,Paris,New York,3619.74,5.27,En cours,A142
VOL01333,20231126,Los Angeles,Londres,7529.12,9.75,En cours,A116
VOL01334,20220613,Los Angeles,Sydney,5824.63,8.33,En cours,A056
VOL01335,20241021,Singapour,Los Angeles,9934.68,14.02,Terminé,A106
VOL01336,20221211,Moscou,Sydney,3940.11,6.17,Terminé,A025
VOL01337,20220313,Dubaï,Los Angeles,9281.76,12.47,Terminé,A003
VOL01338,20230514,Berlin,Moscou,998.88,2.67,Terminé,A033
VOL01339,20240606,Sydney,Tokyo,6635.25,8.53,Terminé,A008
VOL01340,20240609,Sydney,Toronto,954.64,2.96,Terminé,A130
VOL01341,20241130,Los Angeles,Dubaï,9281.76,11.86,Terminé,A114
VOL01342,20241127,Toronto,Berlin,4022.74,5.41,En cours,A018
VOL01343,20221113,New York,Beijing,6811.61,9.58,En cours,A129
VOL01344,20240107,Paris,Londres,208.87,1.65,Annulé,A047
VOL01345,20240125,Hong Kong,Tokyo,1840.61,2.94,Terminé,A119
VOL01346,20230725,Tokyo,New York,6719.12,9.26,Terminé,A071
VOL01347,20240224,Rome,Berlin,732.34,2.19,Terminé,A145
VOL01348,20240408,Tokyo,Beijing,1326.77,3.5,Terminé,A100
VOL01349,20231115,Singapour,Hong Kong,1599.0,3.52,Terminé,A138
VOL01350,20220409,Toronto,Los Angeles,5631.68,8.21,En cours,A013
VOL01351,20231108,Toronto,Sydney,954.64,2.9,Terminé,A065
VOL01352,20220506,Toronto,Rome,4399.74,6.09,Terminé,A150
VOL01353,20231029,Madrid,Paris,671.16,1.14,Terminé,A031
VOL01354,20220704,New York,Tokyo,6719.12,8.89,Terminé,A133
VOL01355,20240222,Berlin,Paris,538.64,1.93,En cours,A126
VOL01356,20230727,Beijing,Rome,5048.51,6.87,En cours,A045
VOL01357,20230523,Londres,Hong Kong,5970.86,7.72,En cours,A116
VOL01358,20221026,Londres,Moscou,1553.78,2.96,Terminé,A076
VOL01359,20231105,New York,Paris,3619.74,5.69,Terminé,A042
VOL01360,20220607,Hong Kong,New York,8049.43,11.04,Terminé,A011
VOL01361,20221008,Singapour,Madrid,7074.64,10.3,Terminé,A075
VOL01362,20231209,Madrid,Paris,671.16,2.41,Terminé,A085
VOL01363,20230919,Londres,New York,3452.99,5.9,En cours,A110
VOL01364,20240304,Rome,Madrid,855.37,2.3,Terminé,A029
VOL01365,20220913,Singapour,Madrid,7074.64,9.18,Terminé,A040
VOL01366,20220614,Dubaï,Tokyo,4960.83,6.98,Terminé,A020
VOL01367,20230918,Londres,Toronto,3540.12,6.19,Terminé,A051
VOL01368,20240202,Toronto,Beijing,6552.51,9.69,Terminé,A124
VOL01369,20231026,Los Angeles,Hong Kong,11327.82,14.91,En cours,A125
VOL01370,20220910,New York,Beijing,6811.61,9.55,Terminé,A064
VOL01371,20241205,Dubaï,Moscou,2286.53,3.22,Terminé,A002
VOL01372,20220702,Madrid,Singapour,7074.64,10.27,Terminé,A100
VOL01373,20240508,Paris,Toronto,3719.59,5.7,Terminé,A046
VOL01374,20241029,Hong Kong,Toronto,7787.98,10.7,Terminé,A097
VOL01375,20240103,Moscou,Rome,1478.07,3.76,Terminé,A012
VOL01376,20220129,Singapour,Beijing,2793.35,4.44,Terminé,A078
VOL01377,20240104,Moscou,Los Angeles,9047.39,12.47,Terminé,A047
VOL01378,20230916,Beijing,Berlin,4570.23,6.99,Terminé,A058
VOL01379,20221227,New York,Los Angeles,5402.48,8.33,En cours,A088
VOL01380,20230306,Dubaï,Singapour,3627.21,5.83,Terminé,A150
VOL01381,20231122,Hong Kong,Londres,5970.86,7.88,Annulé,A127
VOL01382,20240913,Rome,Toronto,4399.74,7.29,Terminé,A059
VOL01383,20230120,Rome,Dubaï,2676.65,4.25,En cours,A114
VOL01384,20230331,Moscou,Paris,1537.4,2.39,Terminé,A030
VOL01385,20220930,Beijing,Dubaï,3634.71,4.98,Terminé,A026
VOL01386,20221105,Sydney,Dubaï,6060.5,8.43,Terminé,A043
VOL01387,20220530,Tokyo,New York,6719.12,9.15,En cours,A036
VOL01388,20230820,Rome,Hong Kong,5751.7,7.5,Terminé,A034
VOL01389,20220718,Paris,Dubaï,3255.26,5.75,Terminé,A145
VOL01390,20241027,Sydney,Dubaï,6060.5,8.08,Annulé,A007
VOL01391,20241205,Toronto,Rome,4399.74,5.67,Terminé,A113
VOL01392,20220310,Paris,Beijing,5093.95,7.87,Terminé,A128
VOL01393,20231112,Sydney,Tokyo,6635.25,8.88,Annulé,A094
VOL01394,20220917,Hong Kong,New York,8049.43,11.1,Terminé,A111
VOL01395,20240202,Madrid,Singapour,7074.64,9.3,Terminé,A006
VOL01396,20221103,Singapour,Dubaï,3627.21,4.62,Terminé,A135
VOL01397,20221120,Beijing,Hong Kong,1237.81,2.57,Terminé,A095
VOL01398,20221228,Rome,Toronto,4399.74,6.17,En cours,A140
VOL01399,20221127,Hong Kong,Rome,5751.7,8.09,En cours,A028
VOL01400,20240606,Sydney,New York,785.21,1.85,Terminé,A108
VOL01401,20220322,Dubaï,Rome,2676.65,4.08,Annulé,A122
VOL01402,20240412,Hong Kong,Berlin,5426.18,7.78,Terminé,A009
VOL01403,20240108,Hong Kong,Moscou,4427.56,6.08,Terminé,A072
VOL01404,20230423,Tokyo,Moscou,4665.82,5.88,Terminé,A112
VOL01405,20240619,Toronto,New York,352.45,1.32,Terminé,A143
VOL01406,20230729,Beijing,Dubaï,3634.71,5.07,Terminé,A109
VOL01407,20240629,Tokyo,Rome,6143.72,7.83,Terminé,A018
VOL01408,20230416,Toronto,Rome,4399.74,7.3,Terminé,A017
VOL01409,20241220,Singapour,Londres,6740.61,9.01,En cours,A023
VOL01410,20230426,Tokyo,Londres,5950.38,8.44,Annulé,A068
VOL01411,20230917,New York,Tokyo,6719.12,9.49,Terminé,A092
VOL01412,20240809,Madrid,Singapour,7074.64,9.0,Terminé,A122
VOL01413,20230124,Moscou,Hong Kong,4427.56,6.09,Annulé,A103
VOL01414,20240115,Beijing,Dubaï,3634.71,5.0,Terminé,A130
VOL01415,20240612,Beijing,Berlin,4570.23,5.95,Terminé,A063
VOL01416,20240725,Hong Kong,New York,8049.43,10.78,Terminé,A036
VOL01417,20230723,Los Angeles,Hong Kong,11327.82,15.25,Terminé,A031
VOL01418,20240213,Sydney,Madrid,2804.41,4.17,Terminé,A007
VOL01419,20241017,Hong Kong,Tokyo,1840.61,3.65,Terminé,A042
VOL01420,20241207,Madrid,Toronto,3747.34,5.18,Annulé,A023
VOL01421,20240428,Madrid,Hong Kong,6542.88,9.67,En cours,A147
VOL01422,20221119,Beijing,Moscou,3598.04,6.03,Terminé,A048
VOL01423,20230204,Hong Kong,Los Angeles,11327.82,15.85,Terminé,A051
VOL01424,20221002,Toronto,Dubaï,6864.43,8.96,En cours,A115
VOL01425,20230519,Dubaï,Singapour,3627.21,5.74,En cours,A140
VOL01426,20220408,Londres,Hong Kong,5970.86,7.74,En cours,A096
VOL01427,20240902,Berlin,Los Angeles,8052.31,11.78,Terminé,A143
VOL01428,20240122,Madrid,Rome,855.37,2.5,Terminé,A068
VOL01429,20220721,Los Angeles,Rome,7648.57,10.65,Annulé,A123
VOL01430,20241113,Berlin,Paris,538.64,1.2,Annulé,A018
VOL01431,20220904,Rome,New York,4281.0,6.89,Terminé,A048
VOL01432,20230729,Dubaï,Rome,2676.65,3.91,Annulé,A150
VOL01433,20220612,Tokyo,New York,6719.12,9.09,Terminé,A106
VOL01434,20221116,Tokyo,Los Angeles,10622.14,15.27,En cours,A030
VOL01435,20230704,Madrid,Rome,855.37,2.96,Terminé,A144
VOL01436,20240630,Beijing,Rome,5048.51,7.95,Terminé,A011
VOL01437,20241108,Toronto,Singapour,9306.67,13.15,Terminé,A060
VOL01438,20221020,Hong Kong,Tokyo,1840.61,2.32,En cours,A052
VOL01439,20240605,Toronto,Berlin,4022.74,6.34,En cours,A038
VOL01440,20220628,Sydney,Dubaï,6060.5,9.55,Annulé,A077
VOL01441,20230322,Berlin,Los Angeles,8052.31,11.97,Terminé,A035
VOL01442,20240703,Singapour,Beijing,2793.35,5.22,Annulé,A101
VOL01443,20231208,Toronto,Beijing,6552.51,8.65,Terminé,A003
VOL01444,20220215,Sydney,Tokyo,6635.25,9.74,Terminé,A096
VOL01445,20240420,Singapour,Sydney,9010.03,11.68,Terminé,A016
VOL01446,20220411,Los Angeles,New York,5402.48,7.22,En cours,A131
VOL01447,20240313,Toronto,Madrid,3747.34,5.86,Terminé,A004
VOL01448,20241016,Toronto,Singapour,9306.67,12.74,Terminé,A029
VOL01449,20240127,Hong Kong,Toronto,7787.98,10.67,Terminé,A135
VOL01450,20230419,Sydney,Dubaï,6060.5,9.2,Terminé,A069
VOL01451,20240221,Moscou,New York,4659.09,6.51,Terminé,A150
VOL01452,20220608,Londres,Los Angeles,7529.12,9.58,Terminé,A136
VOL01453,20240129,Londres,Sydney,2672.74,5.03,Terminé,A003
VOL01454,20230327,Londres,Moscou,1553.78,2.8,Annulé,A078
VOL01455,20220218,Beijing,New York,6811.61,10.4,Terminé,A036
VOL01456,20231006,Toronto,Dubaï,6864.43,9.42,Terminé,A082
VOL01457,20220713,Berlin,Beijing,4570.23,6.59,En cours,A063
VOL01458,20231109,Moscou,Sydney,3940.11,6.63,Annulé,A123
VOL01459,20221018,Los Angeles,Rome,7648.57,9.62,En cours,A055
VOL01460,20220930,Hong Kong,Madrid,6542.88,8.46,Annulé,A049
VOL01461,20220311,Moscou,Beijing,3598.04,6.25,Annulé,A122
VOL01462,20230802,Tokyo,Madrid,6708.32,9.0,Terminé,A123
VOL01463,20240816,Toronto,Londres,3540.12,5.9,Terminé,A123
VOL01464,20221003,Moscou,Beijing,3598.04,5.5,Terminé,A055
VOL01465,20240809,Tokyo,Londres,5950.38,8.76,Annulé,A026
VOL01466,20240628,Sydney,Londres,2672.74,4.05,Terminé,A045
VOL01467,20220102,Sydney,Tokyo,6635.25,8.75,Terminé,A100
VOL01468,20220603,Toronto,Rome,4399.74,6.35,Terminé,A142
VOL01469,20220130,Moscou,Madrid,2144.38,4.19,Terminé,A139
VOL01470,20230531,Los Angeles,New York,5402.48,8.28,Terminé,A019
VOL01471,20230309,Toronto,Los Angeles,5631.68,8.42,Terminé,A038
VOL01472,20221025,New York,Londres,3452.99,4.92,Terminé,A033
VOL01473,20241207,Dubaï,Singapour,3627.21,5.71,Terminé,A131
VOL01474,20240507,Los Angeles,Toronto,5631.68,8.17,Terminé,A038
VOL01475,20220807,Sydney,Beijing,6474.53,8.16,En cours,A018
VOL01476,20230805,Rome,Madrid,855.37,1.35,Terminé,A123
VOL01477,20230423,Beijing,Dubaï,3634.71,6.5,Terminé,A132
VOL01478,20230831,Beijing,Madrid,5734.81,9.16,Terminé,A019
VOL01479,20220829,Moscou,Beijing,3598.04,5.63,En cours,A145
VOL01480,20220330,Toronto,Dubaï,6864.43,10.18,Terminé,A043
VOL01481,20230425,Madrid,Los Angeles,6905.71,10.46,En cours,A064
VOL01482,20240430,Moscou,Sydney,3940.11,6.07,Annulé,A106
VOL01483,20240716,Toronto,Beijing,6552.51,8.97,Terminé,A093
VOL01484,20220430,Hong Kong,Londres,5970.86,8.23,Terminé,A058
VOL01485,20220807,Singapour,Tokyo,3336.77,6.07,Terminé,A068
VOL01486,20241011,Sydney,Moscou,3940.11,5.05,Annulé,A105
VOL01487,20220125,Berlin,Moscou,998.88,2.02,En cours,A016
VOL01488,20241112,Hong Kong,New York,8049.43,11.01,Terminé,A111
VOL01489,20230502,Singapour,Toronto,9306.67,12.29,Terminé,A011
VOL01490,20221013,Madrid,Hong Kong,6542.88,10.1,Terminé,A083
VOL01491,20230811,Dubaï,Toronto,6864.43,9.86,En cours,A102
